Chave,Titulo,Data Criacao,Data Mudanca,Status Antigo,Status Novo,Autor
BF3E4-233,Tratativa.tb_rda | Carga via Cloud Function - Tabela RDA - Carga: DELETE/INSERT,2026-02-25T12:01:10.815-0300,2026-03-19T16:38:39.067-0300,In progress,Waiting Test,artur.mariano
BF3E4-233,Tratativa.tb_rda | Carga via Cloud Function - Tabela RDA - Carga: DELETE/INSERT,2026-02-25T12:01:10.815-0300,2026-03-19T16:28:50.924-0300,To Do,In progress,artur.mariano
BF3E4-233,Tratativa.tb_rda | Carga via Cloud Function - Tabela RDA - Carga: DELETE/INSERT,2026-02-25T12:01:10.815-0300,2026-03-19T10:29:25.526-0300,Open,To Do,artur.mariano
BF3E4-232,"Cloud Function: fn_load_bgq_dm_tratativa | HTTP Operator, executa query SQL do diretório functions/fn_load_bgq_dm_tratativa/sqls com projetos parametrizados (project_compras, project_sap, project_supply, project_brain) para popular as tabelas da história",2026-02-25T12:01:08.858-0300,2026-03-26T15:14:18.825-0300,In progress,Done,maite.willig
BF3E4-232,"Cloud Function: fn_load_bgq_dm_tratativa | HTTP Operator, executa query SQL do diretório functions/fn_load_bgq_dm_tratativa/sqls com projetos parametrizados (project_compras, project_sap, project_supply, project_brain) para popular as tabelas da história",2026-02-25T12:01:08.858-0300,2026-03-19T16:38:45.832-0300,To Do,In progress,artur.mariano
BF3E4-232,"Cloud Function: fn_load_bgq_dm_tratativa | HTTP Operator, executa query SQL do diretório functions/fn_load_bgq_dm_tratativa/sqls com projetos parametrizados (project_compras, project_sap, project_supply, project_brain) para popular as tabelas da história",2026-02-25T12:01:08.858-0300,2026-03-19T10:29:27.012-0300,Open,To Do,artur.mariano
BF3E4-231,DAG - data-lake-compras-tratativa,2026-02-25T12:01:06.458-0300,2026-03-25T13:52:34.804-0300,In Test,Waiting Test,ana.santos22
BF3E4-231,DAG - data-lake-compras-tratativa,2026-02-25T12:01:06.458-0300,2026-03-23T14:30:23.690-0300,Waiting Test,In Test,ana.santos22
BF3E4-231,DAG - data-lake-compras-tratativa,2026-02-25T12:01:06.458-0300,2026-03-23T10:06:04.351-0300,In progress,Waiting Test,artur.mariano
BF3E4-231,DAG - data-lake-compras-tratativa,2026-02-25T12:01:06.458-0300,2026-03-19T10:28:17.510-0300,Open,In progress,artur.mariano
BF3E4-216,Tratativa.tb_apv | Carga via Cloud Function - Tabela APV - Carga: DELETE/INSERT,2026-02-25T12:00:37.638-0300,2026-03-26T10:23:16.995-0300,Open,In progress,luis.simoes2
BF3E4-214,DAG - data-lake-compras-tratativa,2026-02-25T12:00:33.226-0300,2026-03-26T10:13:25.616-0300,Open,In progress,luis.simoes2
BF3E4-285,[QA] Testes / Data Quality,2026-02-26T18:04:08.140-0300,2026-03-26T15:55:27.526-0300,Open,To Do,ana.cartaxo
BF3E4-212,vw_descricao_material,2026-02-25T12:00:27.104-0300,2026-03-26T15:57:00.001-0300,In Test,Waiting Test,ana.cartaxo
BF3E4-212,vw_descricao_material,2026-02-25T12:00:27.104-0300,2026-03-26T15:54:28.083-0300,Done,In Test,ana.cartaxo
BF3E4-212,vw_descricao_material,2026-02-25T12:00:27.104-0300,2026-03-26T15:53:36.241-0300,In progress,Done,ana.cartaxo
BF3E4-212,vw_descricao_material,2026-02-25T12:00:27.104-0300,2026-03-24T10:40:17.891-0300,In progress,In progress,ana.cartaxo
BF3E4-212,vw_descricao_material,2026-02-25T12:00:27.104-0300,2026-03-24T09:28:45.055-0300,Open,In progress,artur.mariano
BF3E4-211,vw_compras_calendarizada,2026-02-25T12:00:25.430-0300,2026-03-26T15:55:24.253-0300,Open,To Do,ana.cartaxo
BF3E4-210,vw_programacao_projetada_pivotada,2026-02-25T12:00:23.061-0300,2026-03-26T15:55:21.261-0300,Open,To Do,ana.cartaxo
BF3E4-209,vw_programacao_projetada_complemento,2026-02-25T12:00:21.473-0300,2026-03-26T15:56:56.999-0300,In Test,Waiting Test,ana.cartaxo
BF3E4-209,vw_programacao_projetada_complemento,2026-02-25T12:00:21.473-0300,2026-03-26T15:54:45.668-0300,Open,In Test,ana.cartaxo
BF3E4-208,vw_programacao_projetada,2026-02-25T12:00:19.712-0300,2026-03-26T15:54:50.221-0300,Open,In progress,ana.cartaxo
BF3E4-207,vw_variacao_custo_ano_anterior,2026-02-25T12:00:17.740-0300,2026-03-26T15:56:54.523-0300,In Test,Waiting Test,ana.cartaxo
BF3E4-207,vw_variacao_custo_ano_anterior,2026-02-25T12:00:17.740-0300,2026-03-26T15:54:25.274-0300,Done,In Test,ana.cartaxo
BF3E4-207,vw_variacao_custo_ano_anterior,2026-02-25T12:00:17.740-0300,2026-03-26T15:54:12.535-0300,In progress,Done,ana.cartaxo
BF3E4-207,vw_variacao_custo_ano_anterior,2026-02-25T12:00:17.740-0300,2026-03-25T10:05:24.136-0300,Open,In progress,ana.cartaxo
BF3E4-206,vw_variacao_custo_mensal,2026-02-25T12:00:15.715-0300,2026-03-27T09:22:55.276-0300,To Do,In progress,ana.cartaxo
BF3E4-206,vw_variacao_custo_mensal,2026-02-25T12:00:15.715-0300,2026-03-26T15:55:18.416-0300,Open,To Do,ana.cartaxo
BF3E4-205,Views Analíticas,2026-02-25T12:00:14.121-0300,2026-03-26T15:55:16.811-0300,Open,To Do,ana.cartaxo
BF3E4-204,Tratativa.tb_programacao_projetada | Carga via Cloud Function - Tabela Programação Projetada - Carga: DELETE/INSERT,2026-02-25T12:00:12.483-0300,2026-03-26T15:55:11.173-0300,Open,In progress,ana.cartaxo
BF3E4-203,Tratativa.tb_variacao_custo_ano_anterior | Carga via Cloud Function - Tabela Variação Ano Anterior - Carga: DELETE/INSERT,2026-02-25T12:00:10.880-0300,2026-03-26T15:55:14.836-0300,Open,To Do,ana.cartaxo
BF3E4-202,Tratativa.tb_variacao_custo_mensal | Carga via Cloud Function - Tabela Variação Custo - Carga: DELETE/INSERT,2026-02-25T12:00:08.979-0300,2026-03-26T15:55:13.229-0300,Open,To Do,ana.cartaxo
BF3E4-201,"Cloud Function: fn_load_bgq_dm_tratativa | HTTP Operator, executa query SQL do diretório functions/fn_load_bgq_dm_tratativa/sqls com projetos parametrizados (project_compras, project_sap, project_supply, project_brain) para popular as tabelas da história",2026-02-25T12:00:06.861-0300,2026-03-20T10:14:15.848-0300,Open,In progress,marina.bueno
BF3E4-200,DAG - data-lake-compras-tratativa,2026-02-25T12:00:04.717-0300,2026-03-19T10:24:58.495-0300,Open,In progress,artur.mariano
BF3E4-198,vw_texto_tipos_documento_compra,2026-02-25T11:59:57.564-0300,2026-03-24T18:04:52.545-0300,In progress,Waiting Test,larissa.sotelo
BF3E4-198,vw_texto_tipos_documento_compra,2026-02-25T11:59:57.564-0300,2026-03-24T17:22:25.953-0300,To Do,In progress,larissa.sotelo
BF3E4-198,vw_texto_tipos_documento_compra,2026-02-25T11:59:57.564-0300,2026-03-23T13:15:57.404-0300,Open,To Do,artur.mariano
BF3E4-197,vw_descricao_grupo_material,2026-02-25T11:59:55.836-0300,2026-03-24T17:22:42.457-0300,In progress,Waiting Test,larissa.sotelo
BF3E4-197,vw_descricao_grupo_material,2026-02-25T11:59:55.836-0300,2026-03-24T09:27:50.455-0300,To Do,In progress,artur.mariano
BF3E4-197,vw_descricao_grupo_material,2026-02-25T11:59:55.836-0300,2026-03-23T13:15:55.930-0300,Open,To Do,artur.mariano
BF3E4-196,vw_dados_elemento_wbs,2026-02-25T11:59:54.384-0300,2026-03-24T10:32:20.917-0300,In progress,Waiting Test,larissa.sotelo
BF3E4-196,vw_dados_elemento_wbs,2026-02-25T11:59:54.384-0300,2026-03-24T09:26:47.318-0300,To Do,In progress,artur.mariano
BF3E4-196,vw_dados_elemento_wbs,2026-02-25T11:59:54.384-0300,2026-03-23T13:15:54.831-0300,Open,To Do,artur.mariano
BF3E4-195,vw_curva_compra_mensal_despivotada,2026-02-25T11:59:52.725-0300,2026-03-26T10:50:24.946-0300,Waiting Test,In progress,artur.mariano
BF3E4-195,vw_curva_compra_mensal_despivotada,2026-02-25T11:59:52.725-0300,2026-03-25T16:24:04.966-0300,In progress,Waiting Test,artur.mariano
BF3E4-195,vw_curva_compra_mensal_despivotada,2026-02-25T11:59:52.725-0300,2026-03-24T19:14:02.505-0300,To Do,In progress,larissa.sotelo
BF3E4-195,vw_curva_compra_mensal_despivotada,2026-02-25T11:59:52.725-0300,2026-03-24T17:51:18.420-0300,In progress,To Do,larissa.sotelo
BF3E4-195,vw_curva_compra_mensal_despivotada,2026-02-25T11:59:52.725-0300,2026-03-24T17:51:12.992-0300,To Do,In progress,larissa.sotelo
BF3E4-195,vw_curva_compra_mensal_despivotada,2026-02-25T11:59:52.725-0300,2026-03-23T13:15:53.790-0300,Open,To Do,artur.mariano
BF3E4-194,vw_curva_compra_despivotada,2026-02-25T11:59:51.189-0300,2026-03-26T10:50:23.015-0300,Waiting Test,In progress,artur.mariano
BF3E4-194,vw_curva_compra_despivotada,2026-02-25T11:59:51.189-0300,2026-03-25T16:24:04.023-0300,In progress,Waiting Test,artur.mariano
BF3E4-194,vw_curva_compra_despivotada,2026-02-25T11:59:51.189-0300,2026-03-24T17:51:28.610-0300,To Do,In progress,larissa.sotelo
BF3E4-194,vw_curva_compra_despivotada,2026-02-25T11:59:51.189-0300,2026-03-23T13:15:52.821-0300,Open,To Do,artur.mariano
BF3E4-193,vw_curva_compra_mensal,2026-02-25T11:59:49.705-0300,2026-03-26T10:50:21.599-0300,Waiting Test,In progress,artur.mariano
BF3E4-193,vw_curva_compra_mensal,2026-02-25T11:59:49.705-0300,2026-03-25T16:24:01.833-0300,In progress,Waiting Test,artur.mariano
BF3E4-193,vw_curva_compra_mensal,2026-02-25T11:59:49.705-0300,2026-03-24T18:33:51.288-0300,To Do,In progress,larissa.sotelo
BF3E4-193,vw_curva_compra_mensal,2026-02-25T11:59:49.705-0300,2026-03-23T13:15:51.636-0300,Open,To Do,artur.mariano
BF3E4-192,Views Analíticas,2026-02-25T11:59:48.173-0300,2026-03-26T10:45:29.866-0300,In progress,Done,artur.mariano
BF3E4-192,Views Analíticas,2026-02-25T11:59:48.173-0300,2026-03-24T09:26:40.495-0300,To Do,In progress,artur.mariano
BF3E4-192,Views Analíticas,2026-02-25T11:59:48.173-0300,2026-03-23T13:15:50.411-0300,Open,To Do,artur.mariano
BF3E4-190,vw_atribuicao_contabil_documento_compra,2026-02-25T11:59:42.520-0300,2026-03-23T13:34:15.554-0300,Open,To Do,artur.mariano
BF3E4-189,vw_historico_documento_compra,2026-02-25T11:59:40.554-0300,2026-03-23T13:34:14.660-0300,Open,To Do,artur.mariano
BF3E4-188,vw_curva_compra_causais_historico,2026-02-25T11:59:38.929-0300,2026-03-23T13:34:11.618-0300,Open,To Do,artur.mariano
BF3E4-187,vw_curva_compra_causais,2026-02-25T11:59:37.314-0300,2026-03-23T13:34:10.711-0300,Open,To Do,artur.mariano
BF3E4-186,vw_curva_compra_historico,2026-02-25T11:59:35.705-0300,2026-03-23T13:34:09.885-0300,Open,To Do,artur.mariano
BF3E4-185,vw_curva_compra,2026-02-25T11:59:33.926-0300,2026-03-23T13:34:30.823-0300,To Do,In progress,artur.mariano
BF3E4-185,vw_curva_compra,2026-02-25T11:59:33.926-0300,2026-03-23T13:34:09.032-0300,Open,To Do,artur.mariano
BF3E4-184,Views Analíticas,2026-02-25T11:59:31.976-0300,2026-03-23T13:34:08.042-0300,Open,To Do,artur.mariano
BF3E4-183,Tratativa.tb_curva_compra_causais_historico | Carga via Cloud Function - Tabela Causais Histórico - Carga: DELETE/INSERT,2026-02-25T11:59:30.367-0300,2026-03-23T13:34:07.140-0300,Open,To Do,artur.mariano
BF3E4-182,Tratativa.tb_curva_compra_causais | Carga via Cloud Function - Tabela Causais - Carga: DELETE/INSERT,2026-02-25T11:59:28.999-0300,2026-03-24T09:25:52.598-0300,To Do,In progress,artur.mariano
BF3E4-182,Tratativa.tb_curva_compra_causais | Carga via Cloud Function - Tabela Causais - Carga: DELETE/INSERT,2026-02-25T11:59:28.999-0300,2026-03-23T13:34:06.162-0300,Open,To Do,artur.mariano
BF3E4-181,Tratativa.tb_curva_compra_historico | Carga via Cloud Function - Tabela Histórico - Carga: DELETE/INSERT,2026-02-25T11:59:27.489-0300,2026-03-23T13:34:05.126-0300,Open,To Do,artur.mariano
BF3E4-180,Tratativa.tb_curva_compra | Carga via Cloud Function - Tabela Curva Compra - Carga: DELETE/INSERT,2026-02-25T11:59:26.021-0300,2026-03-24T09:25:44.690-0300,To Do,In progress,artur.mariano
BF3E4-180,Tratativa.tb_curva_compra | Carga via Cloud Function - Tabela Curva Compra - Carga: DELETE/INSERT,2026-02-25T11:59:26.021-0300,2026-03-23T13:34:04.580-0300,Open,To Do,artur.mariano
BF3E4-179,"Cloud Function: fn_load_bgq_dm_tratativa | HTTP Operator, executa query SQL do diretório functions/fn_load_bgq_dm_tratativa/sqls com projetos parametrizados (project_compras, project_sap, project_supply, project_brain) para popular as tabelas da história",2026-02-25T11:59:24.540-0300,2026-03-23T13:34:03.214-0300,Open,To Do,artur.mariano
BF3E4-178,DAG - data-lake-compras-tratativa,2026-02-25T11:59:22.967-0300,2026-03-24T09:25:37.398-0300,To Do,In progress,artur.mariano
BF3E4-178,DAG - data-lake-compras-tratativa,2026-02-25T11:59:22.967-0300,2026-03-23T13:34:02.131-0300,Open,To Do,artur.mariano
BF3E4-176,vw_item_documento_compra,2026-02-25T11:59:17.314-0300,2026-03-26T15:22:42.456-0300,In progress,Waiting Test,artur.mariano
BF3E4-176,vw_item_documento_compra,2026-02-25T11:59:17.314-0300,2026-03-26T10:35:32.050-0300,Waiting Test,In progress,artur.mariano
BF3E4-176,vw_item_documento_compra,2026-02-25T11:59:17.314-0300,2026-03-26T10:35:26.760-0300,In progress,Waiting Test,artur.mariano
BF3E4-176,vw_item_documento_compra,2026-02-25T11:59:17.314-0300,2026-03-24T16:05:59.190-0300,To Do,In progress,artur.mariano
BF3E4-176,vw_item_documento_compra,2026-02-25T11:59:17.314-0300,2026-03-24T16:05:41.269-0300,Open,To Do,artur.mariano
BF3E4-175,vw_cabecalho_documento_compra,2026-02-25T11:59:15.356-0300,2026-03-26T15:19:53.292-0300,In progress,Waiting Test,artur.mariano
BF3E4-175,vw_cabecalho_documento_compra,2026-02-25T11:59:15.356-0300,2026-03-26T10:35:33.340-0300,Waiting Test,In progress,artur.mariano
BF3E4-175,vw_cabecalho_documento_compra,2026-02-25T11:59:15.356-0300,2026-03-26T10:35:25.436-0300,In progress,Waiting Test,artur.mariano
BF3E4-175,vw_cabecalho_documento_compra,2026-02-25T11:59:15.356-0300,2026-03-24T16:05:57.676-0300,To Do,In progress,artur.mariano
