Chave,Titulo,Data Criacao,Data Mudanca,Status Antigo,Status Novo,Autor
BF3E4-4458,[SUPPLY CHAIN - 63] Entidade: Planejamento Operacional - Parte 2 (Geral e Volume Indústria) - TAMANHO: M,2026-03-11T19:18:06.495-0300,2026-03-19T10:50:32.660-0300,WAITING REFINEMENT,IN REFINEMENT,roger.ramos
BF3E4-4458,[SUPPLY CHAIN - 63] Entidade: Planejamento Operacional - Parte 2 (Geral e Volume Indústria) - TAMANHO: M,2026-03-11T19:18:06.495-0300,2026-03-19T10:50:29.949-0300,Open,WAITING REFINEMENT,roger.ramos
BF3E4-4437,"[SUPPLY CHAIN - 62] Entidade: Planejamento Operacional - Parte 1 (OSS, PSA, Confirmado) - TAMANHO: G",2026-03-11T19:17:35.096-0300,2026-03-19T10:50:20.282-0300,IN REFINEMENT,Refined,roger.ramos
BF3E4-4437,"[SUPPLY CHAIN - 62] Entidade: Planejamento Operacional - Parte 1 (OSS, PSA, Confirmado) - TAMANHO: G",2026-03-11T19:17:35.096-0300,2026-03-19T10:50:17.698-0300,WAITING REFINEMENT,IN REFINEMENT,roger.ramos
BF3E4-4437,"[SUPPLY CHAIN - 62] Entidade: Planejamento Operacional - Parte 1 (OSS, PSA, Confirmado) - TAMANHO: G",2026-03-11T19:17:35.096-0300,2026-03-19T10:50:15.747-0300,Open,WAITING REFINEMENT,roger.ramos
BF3E4-4430,[SUPPLY CHAIN - 61] Entidade: Cadastros de Canais e Subcanais - TAMANHO: M,2026-03-11T19:17:22.701-0300,2026-03-19T10:49:31.047-0300,IN REFINEMENT,Refined,roger.ramos
BF3E4-4430,[SUPPLY CHAIN - 61] Entidade: Cadastros de Canais e Subcanais - TAMANHO: M,2026-03-11T19:17:22.701-0300,2026-03-19T10:49:28.275-0300,WAITING REFINEMENT,IN REFINEMENT,roger.ramos
BF3E4-4430,[SUPPLY CHAIN - 61] Entidade: Cadastros de Canais e Subcanais - TAMANHO: M,2026-03-11T19:17:22.701-0300,2026-03-19T10:49:25.939-0300,Open,WAITING REFINEMENT,roger.ramos
BF3E4-4417,[SUPPLY CHAIN - 60] Entidade: Carga Base RapidResponse - Hierarquias e Descrições - TAMANHO: G,2026-03-11T19:17:01.747-0300,2026-03-19T10:49:19.435-0300,IN REFINEMENT,Refined,roger.ramos
BF3E4-4417,[SUPPLY CHAIN - 60] Entidade: Carga Base RapidResponse - Hierarquias e Descrições - TAMANHO: G,2026-03-11T19:17:01.747-0300,2026-03-19T10:49:16.590-0300,WAITING REFINEMENT,IN REFINEMENT,roger.ramos
BF3E4-4417,[SUPPLY CHAIN - 60] Entidade: Carga Base RapidResponse - Hierarquias e Descrições - TAMANHO: G,2026-03-11T19:17:01.747-0300,2026-03-19T10:49:13.513-0300,Open,WAITING REFINEMENT,roger.ramos
BF3E4-4409,[SUPPLY CHAIN - 59] Entidade: Processamento Delta Chegadas e Views Especializadas - TAMANHO: M,2026-03-11T19:16:48.206-0300,2026-03-19T10:48:59.718-0300,IN REFINEMENT,Refined,roger.ramos
BF3E4-4409,[SUPPLY CHAIN - 59] Entidade: Processamento Delta Chegadas e Views Especializadas - TAMANHO: M,2026-03-11T19:16:48.206-0300,2026-03-19T10:48:57.251-0300,WAITING REFINEMENT,IN REFINEMENT,roger.ramos
BF3E4-4409,[SUPPLY CHAIN - 59] Entidade: Processamento Delta Chegadas e Views Especializadas - TAMANHO: M,2026-03-11T19:16:48.206-0300,2026-03-19T10:48:54.711-0300,Open,WAITING REFINEMENT,roger.ramos
BF3E4-4402,[SUPPLY CHAIN - 58] Entidade: Outbound Transporte Batch via DataStage - TAMANHO: P,2026-03-11T19:16:33.547-0300,2026-03-19T10:48:35.521-0300,IN REFINEMENT,Refined,roger.ramos
BF3E4-4402,[SUPPLY CHAIN - 58] Entidade: Outbound Transporte Batch via DataStage - TAMANHO: P,2026-03-11T19:16:33.547-0300,2026-03-19T10:48:32.039-0300,WAITING REFINEMENT,IN REFINEMENT,roger.ramos
BF3E4-4402,[SUPPLY CHAIN - 58] Entidade: Outbound Transporte Batch via DataStage - TAMANHO: P,2026-03-11T19:16:33.547-0300,2026-03-19T10:48:22.416-0300,Open,WAITING REFINEMENT,roger.ramos
BF3E4-4392,[SUPPLY CHAIN - 57] Entidade: Rastreamento Real-Time via Pub/Sub - TAMANHO: M,2026-03-11T19:16:15.204-0300,2026-03-19T10:47:57.700-0300,IN REFINEMENT,Refined,roger.ramos
BF3E4-4392,[SUPPLY CHAIN - 57] Entidade: Rastreamento Real-Time via Pub/Sub - TAMANHO: M,2026-03-11T19:16:15.204-0300,2026-03-19T10:47:22.351-0300,WAITING REFINEMENT,IN REFINEMENT,roger.ramos
BF3E4-4392,[SUPPLY CHAIN - 57] Entidade: Rastreamento Real-Time via Pub/Sub - TAMANHO: M,2026-03-11T19:16:15.204-0300,2026-03-19T10:47:19.072-0300,Open,WAITING REFINEMENT,roger.ramos
BF3E4-4386,[SUPPLY CHAIN - 56] Entidade: Yard Truck - Movimentação de Veículos - TAMANHO: P,2026-03-11T19:16:02.563-0300,2026-03-19T10:47:13.304-0300,IN REFINEMENT,Refined,roger.ramos
BF3E4-4386,[SUPPLY CHAIN - 56] Entidade: Yard Truck - Movimentação de Veículos - TAMANHO: P,2026-03-11T19:16:02.563-0300,2026-03-19T10:47:11.112-0300,WAITING REFINEMENT,IN REFINEMENT,roger.ramos
BF3E4-4386,[SUPPLY CHAIN - 56] Entidade: Yard Truck - Movimentação de Veículos - TAMANHO: P,2026-03-11T19:16:02.563-0300,2026-03-19T10:47:07.837-0300,Open,WAITING REFINEMENT,roger.ramos
BF3E4-4377,[SUPPLY CHAIN - 55] Entidade: Ativação e Aprovação AVA SPOT - TAMANHO: M,2026-03-11T19:15:46.595-0300,2026-03-19T10:47:02.910-0300,IN REFINEMENT,Refined,roger.ramos
BF3E4-4377,[SUPPLY CHAIN - 55] Entidade: Ativação e Aprovação AVA SPOT - TAMANHO: M,2026-03-11T19:15:46.595-0300,2026-03-19T10:47:00.268-0300,WAITING REFINEMENT,IN REFINEMENT,roger.ramos
BF3E4-4377,[SUPPLY CHAIN - 55] Entidade: Ativação e Aprovação AVA SPOT - TAMANHO: M,2026-03-11T19:15:46.595-0300,2026-03-19T10:46:56.491-0300,Open,WAITING REFINEMENT,roger.ramos
BF3E4-4369,[SUPPLY CHAIN - 54] Entidade: Ativação de Transporte DHL - TAMANHO: M,2026-03-11T19:15:32.858-0300,2026-03-19T10:46:49.479-0300,IN REFINEMENT,Refined,roger.ramos
