Chave,Titulo,Data Criacao,Data Mudanca,Status Antigo,Status Novo,Autor
BF3E4-5035,[SHARED SERVICES - 35] Entidade: Rubi - eSocial - Pendências - TAMANHO: P,2026-03-16T10:27:17.981-0300,2026-03-24T10:30:59.668-0300,Refined,To Do,fabio.bastos
BF3E4-5035,[SHARED SERVICES - 35] Entidade: Rubi - eSocial - Pendências - TAMANHO: P,2026-03-16T10:27:17.981-0300,2026-03-18T11:34:41.517-0300,IN REFINEMENT,Refined,fabio.bastos
BF3E4-5035,[SHARED SERVICES - 35] Entidade: Rubi - eSocial - Pendências - TAMANHO: P,2026-03-16T10:27:17.981-0300,2026-03-18T11:34:22.437-0300,WAITING REFINEMENT,IN REFINEMENT,fabio.bastos
BF3E4-5035,[SHARED SERVICES - 35] Entidade: Rubi - eSocial - Pendências - TAMANHO: P,2026-03-16T10:27:17.981-0300,2026-03-18T11:05:27.282-0300,Open,WAITING REFINEMENT,fabio.bastos
BF3E4-5025,[SHARED SERVICES - 34] Entidade: Rubi - Ficha Médica e Deficiências - TAMANHO: M,2026-03-16T10:26:53.267-0300,2026-03-24T10:31:05.689-0300,Refined,To Do,fabio.bastos
BF3E4-5025,[SHARED SERVICES - 34] Entidade: Rubi - Ficha Médica e Deficiências - TAMANHO: M,2026-03-16T10:26:53.267-0300,2026-03-18T11:34:44.221-0300,IN REFINEMENT,Refined,fabio.bastos
BF3E4-5025,[SHARED SERVICES - 34] Entidade: Rubi - Ficha Médica e Deficiências - TAMANHO: M,2026-03-16T10:26:53.267-0300,2026-03-18T11:34:26.177-0300,WAITING REFINEMENT,IN REFINEMENT,fabio.bastos
BF3E4-5025,[SHARED SERVICES - 34] Entidade: Rubi - Ficha Médica e Deficiências - TAMANHO: M,2026-03-16T10:26:53.267-0300,2026-03-18T11:05:24.718-0300,Open,WAITING REFINEMENT,fabio.bastos
BF3E4-5018,[SHARED SERVICES - 33] Entidade: Rubi - Motivos de Movimentação - TAMANHO: P,2026-03-16T10:26:36.441-0300,2026-03-24T10:31:10.803-0300,Refined,To Do,fabio.bastos
BF3E4-5018,[SHARED SERVICES - 33] Entidade: Rubi - Motivos de Movimentação - TAMANHO: P,2026-03-16T10:26:36.441-0300,2026-03-18T11:35:16.514-0300,IN REFINEMENT,Refined,fabio.bastos
BF3E4-5018,[SHARED SERVICES - 33] Entidade: Rubi - Motivos de Movimentação - TAMANHO: P,2026-03-16T10:26:36.441-0300,2026-03-18T11:34:48.506-0300,WAITING REFINEMENT,IN REFINEMENT,fabio.bastos
BF3E4-5018,[SHARED SERVICES - 33] Entidade: Rubi - Motivos de Movimentação - TAMANHO: P,2026-03-16T10:26:36.441-0300,2026-03-18T11:05:21.590-0300,Open,WAITING REFINEMENT,fabio.bastos
BF3E4-5005,"[SHARED SERVICES - 32] Entidade: Rubi - Dados Geográficos (Bairros, Cidades, Países) - TAMANHO: G",2026-03-16T10:26:03.198-0300,2026-03-24T10:31:15.638-0300,Refined,To Do,fabio.bastos
BF3E4-5005,"[SHARED SERVICES - 32] Entidade: Rubi - Dados Geográficos (Bairros, Cidades, Países) - TAMANHO: G",2026-03-16T10:26:03.198-0300,2026-03-18T11:35:19.530-0300,IN REFINEMENT,Refined,fabio.bastos
BF3E4-5005,"[SHARED SERVICES - 32] Entidade: Rubi - Dados Geográficos (Bairros, Cidades, Países) - TAMANHO: G",2026-03-16T10:26:03.198-0300,2026-03-18T11:34:51.773-0300,WAITING REFINEMENT,IN REFINEMENT,fabio.bastos
BF3E4-5005,"[SHARED SERVICES - 32] Entidade: Rubi - Dados Geográficos (Bairros, Cidades, Países) - TAMANHO: G",2026-03-16T10:26:03.198-0300,2026-03-18T11:05:06.458-0300,Open,WAITING REFINEMENT,fabio.bastos
BF3E4-4997,[SHARED SERVICES - 31] Entidade: Rubi - Contabilização (PARTICIONADA) - TAMANHO: M,2026-03-16T10:25:43.875-0300,2026-03-24T10:31:23.872-0300,Refined,To Do,fabio.bastos
BF3E4-4997,[SHARED SERVICES - 31] Entidade: Rubi - Contabilização (PARTICIONADA) - TAMANHO: M,2026-03-16T10:25:43.875-0300,2026-03-18T11:35:22.383-0300,IN REFINEMENT,Refined,fabio.bastos
BF3E4-4997,[SHARED SERVICES - 31] Entidade: Rubi - Contabilização (PARTICIONADA) - TAMANHO: M,2026-03-16T10:25:43.875-0300,2026-03-18T11:34:54.844-0300,WAITING REFINEMENT,IN REFINEMENT,fabio.bastos
BF3E4-4997,[SHARED SERVICES - 31] Entidade: Rubi - Contabilização (PARTICIONADA) - TAMANHO: M,2026-03-16T10:25:43.875-0300,2026-03-18T11:05:03.356-0300,Open,WAITING REFINEMENT,fabio.bastos
BF3E4-4987,[SHARED SERVICES - 30] Entidade: Rubi - Códigos Lançamento Contábil e Naturezas de Despesa - TAMANHO: M,2026-03-16T10:25:21.616-0300,2026-03-24T10:31:26.456-0300,Refined,To Do,fabio.bastos
BF3E4-4987,[SHARED SERVICES - 30] Entidade: Rubi - Códigos Lançamento Contábil e Naturezas de Despesa - TAMANHO: M,2026-03-16T10:25:21.616-0300,2026-03-18T11:35:26.052-0300,IN REFINEMENT,Refined,fabio.bastos
BF3E4-4987,[SHARED SERVICES - 30] Entidade: Rubi - Códigos Lançamento Contábil e Naturezas de Despesa - TAMANHO: M,2026-03-16T10:25:21.616-0300,2026-03-18T11:34:57.940-0300,WAITING REFINEMENT,IN REFINEMENT,fabio.bastos
BF3E4-4987,[SHARED SERVICES - 30] Entidade: Rubi - Códigos Lançamento Contábil e Naturezas de Despesa - TAMANHO: M,2026-03-16T10:25:21.616-0300,2026-03-18T11:04:59.802-0300,Open,WAITING REFINEMENT,fabio.bastos
BF3E4-4976,[SHARED SERVICES - 29] Entidade: Rubi - Ficha Financeira (PARTICIONADA CRÍTICA) - TAMANHO: G,2026-03-16T10:24:59.289-0300,2026-03-24T10:31:31.005-0300,Refined,To Do,fabio.bastos
BF3E4-4976,[SHARED SERVICES - 29] Entidade: Rubi - Ficha Financeira (PARTICIONADA CRÍTICA) - TAMANHO: G,2026-03-16T10:24:59.289-0300,2026-03-18T11:35:28.831-0300,IN REFINEMENT,Refined,fabio.bastos
BF3E4-4976,[SHARED SERVICES - 29] Entidade: Rubi - Ficha Financeira (PARTICIONADA CRÍTICA) - TAMANHO: G,2026-03-16T10:24:59.289-0300,2026-03-18T11:35:01.343-0300,WAITING REFINEMENT,IN REFINEMENT,fabio.bastos
BF3E4-4976,[SHARED SERVICES - 29] Entidade: Rubi - Ficha Financeira (PARTICIONADA CRÍTICA) - TAMANHO: G,2026-03-16T10:24:59.289-0300,2026-03-18T11:04:56.407-0300,Open,WAITING REFINEMENT,fabio.bastos
BF3E4-4972,[SHARED SERVICES - 28] Entidade: Rubi - Informações Demonstrativo Pagamento - TAMANHO: P,2026-03-16T10:24:48.302-0300,2026-03-24T10:31:36.153-0300,Refined,To Do,fabio.bastos
BF3E4-4972,[SHARED SERVICES - 28] Entidade: Rubi - Informações Demonstrativo Pagamento - TAMANHO: P,2026-03-16T10:24:48.302-0300,2026-03-18T11:35:33.899-0300,IN REFINEMENT,Refined,fabio.bastos
BF3E4-4972,[SHARED SERVICES - 28] Entidade: Rubi - Informações Demonstrativo Pagamento - TAMANHO: P,2026-03-16T10:24:48.302-0300,2026-03-18T11:35:04.315-0300,WAITING REFINEMENT,IN REFINEMENT,fabio.bastos
BF3E4-4972,[SHARED SERVICES - 28] Entidade: Rubi - Informações Demonstrativo Pagamento - TAMANHO: P,2026-03-16T10:24:48.302-0300,2026-03-18T11:04:52.709-0300,Open,WAITING REFINEMENT,fabio.bastos
