Chave,Titulo,Data Criacao,Data Mudanca,Status Antigo,Status Novo,Autor
BF3E4-1262,[FINANCE - 35] Entidade: User Parameters TaxOpe - Parte 4 (De-Para Estabelecimento) - TAMANHO: P,2026-03-06T19:10:29.205-0300,2026-03-16T15:41:20.773-0300,WAITING REFINEMENT,IN REFINEMENT,willian.santos
BF3E4-1262,[FINANCE - 35] Entidade: User Parameters TaxOpe - Parte 4 (De-Para Estabelecimento) - TAMANHO: P,2026-03-06T19:10:29.205-0300,2026-03-16T15:41:18.023-0300,Open,WAITING REFINEMENT,willian.santos
BF3E4-1256,[FINANCE - 34] Entidade: Classificação Outros Ingressos Argentina - TAMANHO: G,2026-03-06T19:10:10.794-0300,2026-03-16T15:40:54.073-0300,IN REFINEMENT,Refined,willian.santos
BF3E4-1256,[FINANCE - 34] Entidade: Classificação Outros Ingressos Argentina - TAMANHO: G,2026-03-06T19:10:10.794-0300,2026-03-16T15:40:47.814-0300,WAITING REFINEMENT,IN REFINEMENT,willian.santos
BF3E4-1256,[FINANCE - 34] Entidade: Classificação Outros Ingressos Argentina - TAMANHO: G,2026-03-06T19:10:10.794-0300,2026-03-16T15:40:44.693-0300,Open,WAITING REFINEMENT,willian.santos
BF3E4-1244,[FINANCE - 33] Entidade: Análises Divergências Padrões Argentina - Parte 1 - TAMANHO: P,2026-03-06T19:09:37.621-0300,2026-03-16T15:40:12.392-0300,IN REFINEMENT,Refined,willian.santos
BF3E4-1244,[FINANCE - 33] Entidade: Análises Divergências Padrões Argentina - Parte 1 - TAMANHO: P,2026-03-06T19:09:37.621-0300,2026-03-16T15:40:10.050-0300,WAITING REFINEMENT,IN REFINEMENT,willian.santos
BF3E4-1244,[FINANCE - 33] Entidade: Análises Divergências Padrões Argentina - Parte 1 - TAMANHO: P,2026-03-06T19:09:37.621-0300,2026-03-16T15:40:07.355-0300,Open,WAITING REFINEMENT,willian.santos
BF3E4-1232,[FINANCE - 32] Entidade: Análise Alíquota Mensal e Novos Fornecedores - TAMANHO: G,2026-03-06T19:09:12.286-0300,2026-03-16T15:39:36.477-0300,IN REFINEMENT,Refined,willian.santos
BF3E4-1232,[FINANCE - 32] Entidade: Análise Alíquota Mensal e Novos Fornecedores - TAMANHO: G,2026-03-06T19:09:12.286-0300,2026-03-16T15:39:32.182-0300,WAITING REFINEMENT,IN REFINEMENT,willian.santos
